id,address,date,listing_id,listing_title,price,bedrooms,square_ft,city,state,CL_region,zip_code,coordinates,latitude,longitude,created_at,updated_at
1397, ,Oct 28,5248404205,Cozy 1 Bedroom Country Apt,600,3, ,Sebeka,Minnesota,,,,46.6299599,-95.0889136,2015-11-23 07:08:45.410327,2015-11-23 07:08:45.410327
1398, ,Oct 28,5289865657,First Month's Rent FREE!!,950,2,2260,Winona,Minnesota,,,,44.0553908,-91.6663523,2015-11-23 07:08:45.662748,2015-11-23 07:08:45.662748
1399, ,Oct 28,5273443401,Cass Lake - affordable house. Lovely!,750,3,1433,Bemidji,Minnesota,,,,47.4875361,-94.8858492,2015-11-23 07:08:45.878424,2015-11-23 07:08:45.878424
1400,501 First Street East,Oct 28,5244269196,Lake Home For Rent,875,2, ,bemidji,Minnesota,,,,47.4609289,-94.8614693,2015-11-23 07:08:46.164985,2015-11-23 07:08:46.164985
1401,18213 Elbow Drive,Oct 28,5266674248,Three bedroom in Pennington,600,1, ,bemidji,Minnesota,,,,47.7664678,-94.8356191,2015-11-23 07:08:46.426396,2015-11-23 07:08:46.426396
1402,24 S. Ewing,Oct 28,5289729875,Home for Rent in Dillon,4500,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:46.643505,2015-11-23 07:08:46.643505
1403,24 S Ewing,Oct 28,5289735260,Furnished One Bedroom,550,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:46.872074,2015-11-23 07:08:46.872074
1404, ,Oct 28,5276606804,Unfurnished 1 bedroom apartment,597,3,1914,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:47.114508,2015-11-23 07:08:47.114508
1405, ,Oct 28,5289439372,Unfurnished 2 bedroom apartment,719,1, ,Sahuarita,MT,,,,31.9761809,-110.9706301,2015-11-23 07:08:47.374221,2015-11-23 07:08:47.374221
1406,24 S. Ewing,Oct 28,5289729875,Home for Rent in Dillon,4500,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:47.597491,2015-11-23 07:08:47.597491
1407,24 S Ewing,Oct 28,5289735260,Furnished One Bedroom,550,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:47.817752,2015-11-23 07:08:47.817752
1408, ,Oct 28,5276606804,Unfurnished 1 bedroom apartment,597,3,1914,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:48.065991,2015-11-23 07:08:48.065991
1409, ,Oct 28,5289439372,Unfurnished 2 bedroom apartment,719,1, ,Sahuarita,MT,,,,31.9761809,-110.9706301,2015-11-23 07:08:48.288023,2015-11-23 07:08:48.288023
1410,24 S. Ewing,Oct 28,5289729875,Home for Rent in Dillon,4500,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:48.510209,2015-11-23 07:08:48.510209
1411,24 S Ewing,Oct 28,5289735260,Furnished One Bedroom,550,5,2300,butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:48.725555,2015-11-23 07:08:48.725555
1412, ,Oct 28,5276606804,Unfurnished 1 bedroom apartment,597,3,1914,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:08:48.937369,2015-11-23 07:08:48.937369
1413, ,Oct 28,5289439372,Unfurnished 2 bedroom apartment,719,1, ,Sahuarita,MT,,,,31.9761809,-110.9706301,2015-11-23 07:08:49.167499,2015-11-23 07:08:49.167499
1414, ,Oct 28,5290026041,House For Rent,850,1,580,Western,OH,,,,39.4931465,-84.5686592,2015-11-23 07:08:49.417374,2015-11-23 07:08:49.417374
1415,210 Columbia St,Oct 28,5289822777,Four BR in Wakefield,550,1,580,chillicothe,OH,,,,39.3398643,-82.9707081,2015-11-23 07:08:49.721978,2015-11-23 07:08:49.721978
1416, ,Oct 28,5244131109,Walnut Hills Apts NOW RENTING,529,3,1546,Chillicothe,OH,,,,39.3331197,-82.9824019,2015-11-23 07:08:49.974139,2015-11-23 07:08:49.974139
1417, ,Oct 28,5244113206,Apartments for RENT atWalnut Hills Apartments,529,1,576,ChillicotheOH,OH,,,,39.3331197,-82.9824019,2015-11-23 07:08:50.25035,2015-11-23 07:08:50.25035
1418,1717 Grandview Avenue,Oct 28,5289353308,3 bed room + 2-1/2 bath - Will not last! Rent to own,525,3,1344,chillicothe,OH,,,,39.353952,-83.4003422,2015-11-23 07:08:50.538932,2015-11-23 07:08:50.538932
1419, ,Oct 28,5289073332,Pet Friendly 1 BDRM *Available Now! $514,514,2,1200,Plyle's,OH,,,,40.4172871,-82.907123,2015-11-23 07:08:50.830534,2015-11-23 07:08:50.830534
1420,2789 Cattail Rd,Oct 28,5243970890,Close to SSU and New School - HUD Approved,625,3, ,chillicothe,OH,,,,39.4208106,-83.0549684,2015-11-23 07:08:51.092891,2015-11-23 07:08:51.092891
1421,"",Oct 28,5290363477,3 bedroom & two-and-a-half bathroom home in Saint Vrain - Rent to own,750,3,2068,"",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:51.33119,2015-11-23 07:08:51.33119
1422,"",Oct 28,5289189950,"""New carpet", New paint," New tile!""",650,3, ,,,,18.4566997,-69.1950381,2015-11-23 07:08:51.693284,2015-11-23 07:08:51.693284
1423,"",Oct 28,5289190609,800 Sycamore #4 Across from Hillcrest park,625,1,34,"",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:51.916187,2015-11-23 07:08:51.916187
1424,"",Oct 28,5289008436,Three bed room & 2-1/2 bath in Melrose,900,4,2048,"",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:52.135873,2015-11-23 07:08:52.135873
1425,"",Oct 28,5288896623,house for rent,1000,4,1441,"",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:52.350105,2015-11-23 07:08:52.350105
1426,"",Oct 28,5289669009,Clearpond Apartments,650,"","","",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:52.575687,2015-11-23 07:08:52.575687
1427,"",Oct 28,5289626234,House for Rent,"","","","",CA,,,,36.778261,-119.4179324,2015-11-23 07:08:52.792423,2015-11-23 07:08:52.792423
1428,705 Kingsway,Oct 28,5289771998,2-Bdr MOVE IN TODAY-TODAY-TODAY!!!,715,2,935,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:08:53.010631,2015-11-23 07:08:53.010631
1429,705 Kingsway,Oct 28,5289757911,2 BED APT- READY TODAY-TODAY!,899,2,935,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:08:53.230503,2015-11-23 07:08:53.230503
1430,705 Kingsway,Oct 28,5289412365,1 bedroom apartment for rent,899,2,935,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:08:53.458532,2015-11-23 07:08:53.458532
1431, ,Oct 28,5289587346,"""Amazing Property"," Amazing Place..3/2""",875,1,925,Burlington,,,,40.6731217,-91.0163898,2015-11-23 07:08:53.789373,2015-11-23 07:08:53.789373
1432, ,Oct 28,5289501320,1 Bdrm Apartment,695,3,1502,Manchester,CO,,,,38.5969977,-90.5092882,2015-11-23 07:08:54.071969,2015-11-23 07:08:54.071969
1433, ,Oct 28,5242866787,1 Bedroom / 1 Bath 925 Sqft Apartment,755,4,1660,Lowry,CO,,,,39.7202119,-104.8922271,2015-11-23 07:08:54.290649,2015-11-23 07:08:54.290649
1434, ,Oct 28,5289010657,RV spot for rent,400,3,1800,Castle,CO,,,,32.9922084,-94.6268231,2015-11-23 07:08:54.537114,2015-11-23 07:08:54.537114
1435, ,Oct 28,5290225788,2br. mobile home,400,3,2000,Langley,KY,,,,37.5317655,-82.7907157,2015-11-23 07:08:54.783068,2015-11-23 07:08:54.783068
1436, ,Oct 28,5289719180,Open three/bed 2 Bathroom House,905,2, ,Cannon,KY,,,,36.9145327,-83.858257,2015-11-23 07:08:55.03015,2015-11-23 07:08:55.03015
1437, ,Oct 28,5289585704,three Bedroom TWO Bathrooms W/many Upgrades,855,2, ,Hazard,KY,,,,37.24954,-83.1932284,2015-11-23 07:08:55.278747,2015-11-23 07:08:55.278747
1438, ,Oct 28,5265658601,4 BR & three bath - Will not last! Rent to own,775,3,1563,floyd,KY,,,,37.5455463,-82.7778579,2015-11-23 07:08:55.538249,2015-11-23 07:08:55.538249
1439, ,Oct 28,5289040825,2 Townhouses,850,3,1257,Teaberry,KY,,,,37.426768,-82.6429334,2015-11-23 07:08:55.786441,2015-11-23 07:08:55.786441
1440, ,Oct 28,5290142323,3 Bedroom Mobile Home for Rent,625,1, ,Weston,OR,,,,45.813744,-118.424688,2015-11-23 07:08:56.034923,2015-11-23 07:08:56.034923
1441, ,Oct 28,5289945474,Dog Friendly 2 bdrm 1 bath,825,"","",Pendleton,OR,,,,45.672075,-118.7885967,2015-11-23 07:08:56.254975,2015-11-23 07:08:56.254975
1442,"",Oct 28,5289540447,Single Level Home Near Downtown,750,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:08:56.482738,2015-11-23 07:08:56.482738
1443,"",Oct 28,5289412063,Wonderful Place To Live!!,827,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:08:56.707668,2015-11-23 07:08:56.707668
1444,"",Oct 28,5264873387,Three bedroom two bath manufactured home,725,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:08:56.927973,2015-11-23 07:08:56.927973
1445,"",Oct 28,5266241557,Three bedroom one bath home for rent,850,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:08:57.144958,2015-11-23 07:08:57.144958
1446,"",Oct 28,5282298573,One bedroom one bath home on SE Byers,500,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:08:57.360819,2015-11-23 07:08:57.360819
1447, ,Oct 28,5290419197,Renters Insurance $0 down Best Rates Around,100,2, ,Elko,Nevada,,,,40.8324211,-115.7631232,2015-11-23 07:08:57.57644,2015-11-23 07:08:57.57644
1448, ,Oct 28,5290014029,Renters Insurance $0 down Best Rates Around,100,3,1550,West,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:08:57.799673,2015-11-23 07:08:57.799673
1449, ,Oct 28,5289846344,Tree Street Home for Rent,1200,2,1044,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:08:58.06258,2015-11-23 07:08:58.06258
1450, ,Oct 28,5289659327,Renters Insurance $0 down Best Rates Around,875,1,696,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:08:58.284825,2015-11-23 07:08:58.284825
1451, ,Oct 28,5289584086,West Wendover - affordable home. Striking!,975,2,1100,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:08:58.500641,2015-11-23 07:08:58.500641
1452, ,Oct 28,5289405938,BRAND NEW ~ Energy Efficient 2 Bedroom Townhomes!,795,3,1504,Elko,Nevada,,,,40.8324211,-115.7631232,2015-11-23 07:08:58.720515,2015-11-23 07:08:58.720515
1453, ,Oct 28,5289404578,BRAND NEW ~ Energy efficient 1 bedroom apartments!,1700,3,1422,Wells,Nevada,,,,41.1115888,-114.96449,2015-11-23 07:08:58.969863,2015-11-23 07:08:58.969863
1454, ,Oct 28,5289295919,4Bdrm2fullbath,815,3,1356,Ruby,Nevada,,,,41.110702,-114.961894,2015-11-23 07:08:59.192269,2015-11-23 07:08:59.192269
1455, ,Oct 28,5244727076,Renovated 1100 Sq Ft Two Bedroom / Two Bathroom In Elko,820,3,2066,Elko,Nevada,,,,40.8324211,-115.7631232,2015-11-23 07:08:59.455848,2015-11-23 07:08:59.455848
1456, ,Oct 28,5290393585,Basement for rent,825,3,760,Laurens,Iowa,,,,42.8466398,-94.8519296,2015-11-23 07:08:59.683471,2015-11-23 07:08:59.683471
1457, ,Oct 28,5290125320,Don't hesitate - 3 bedroom,550,1, ,Coachlight,Iowa,,,,41.5659442,-93.7821947,2015-11-23 07:08:59.962792,2015-11-23 07:08:59.962792
1458,106 N 10th Street,Oct 28,5290156646,Two Bedrooms--or more,550,3,1502,fortdodge,Iowa,,,,42.506503,-94.1850278,2015-11-23 07:09:00.199002,2015-11-23 07:09:00.199002
1459,134 5th Ave N,Oct 28,5290007273,one-bedroom condo for rent,200,2,720,fortdodge,Iowa,,,,42.5096726,-94.1989705,2015-11-23 07:09:00.454891,2015-11-23 07:09:00.454891
1460, ,Oct 28,5289949294,Furnished Housing-Weekly or Monthly Rates,650,1, ,DOWNTOWN,Iowa,,,,30.2368739,-93.0137611,2015-11-23 07:09:00.703186,2015-11-23 07:09:00.703186
1461, ,Oct 28,5289724559,134 5th Ave North,700,2,720,Fort,Iowa,,,,40.5371166,-105.1171102,2015-11-23 07:09:00.971252,2015-11-23 07:09:00.971252
1462, ,Oct 28,5289698742,2 BEDROOM APARTMENT FOR RENT,1,1, ,Marquette,Iowa,,,,43.0444284,-91.1781855,2015-11-23 07:09:01.27809,2015-11-23 07:09:01.27809
1463, ,Oct 28,5289550513,1 Bedroom Apartment all Utilities Included,890,1,600,Lake,Iowa,,,,42.6780409,-94.5005808,2015-11-23 07:09:01.550847,2015-11-23 07:09:01.550847
1464, ,Oct 28,5289506563,Stunning three Bedroom Home,531,3,2092,Fonda,Iowa,,,,42.5813666,-94.8460957,2015-11-23 07:09:01.803183,2015-11-23 07:09:01.803183
1465, ,Oct 28,5244022481,2 Bedroom Apartments,350,1, ,Lake,Iowa,,,,42.6780409,-94.5005808,2015-11-23 07:09:02.02688,2015-11-23 07:09:02.02688
1466, ,Oct 28,5244488942,MOVE IN SPECIAL!!! 1 Bedroom Apartment Available,531,3,1509,Fonda,Iowa,,,,42.5813666,-94.8460957,2015-11-23 07:09:02.243732,2015-11-23 07:09:02.243732
1467, ,Oct 28,5244486653,2 Bedroom Apartments,350,1, ,Clarion,Iowa,,,,42.7316387,-93.732992,2015-11-23 07:09:02.494468,2015-11-23 07:09:02.494468
1468, ,Oct 28,5244023895,MOVE IN SPECIAL!!! 1 Bedroom Apartment Available,300,3,1336,FORT,Iowa,,,,40.5371166,-105.1171102,2015-11-23 07:09:02.758391,2015-11-23 07:09:02.758391
1469, ,Oct 28,5259430249,"""1","bed up apt.""",450,3,1508,Eagle,,,,43.6187989,-116.3546092,2015-11-23 07:09:03.12946,2015-11-23 07:09:03.12946
1470, ,Oct 28,5290371061,newly remodeled basement apartment,390,3,1253,Grand,Nebraska,,,,40.842962,-101.7251929,2015-11-23 07:09:03.34721,2015-11-23 07:09:03.34721
1471, ,Oct 28,5290332384,JUST WHAT YOU WERE LOOKING FOR-MOST UTILITIES INCLUDED,1250,3,1887,Giltner,Nebraska,,,,40.7739007,-98.1536672,2015-11-23 07:09:03.567973,2015-11-23 07:09:03.567973
1472, ,Oct 28,5290239117,Loft apt,850,2,904,Farwell,Nebraska,,,,41.2155676,-98.6281299,2015-11-23 07:09:03.814564,2015-11-23 07:09:03.814564
1473, ,Oct 28,5290165565,Act now - four bedroom / 3 bath,650,2,1028,Central,Nebraska,,,,42.5813446,-97.7634019,2015-11-23 07:09:04.068751,2015-11-23 07:09:04.068751
1474,3721 W Capital,Oct 28,5290136400,Large Downtown Apartment,260,1, ,grandisland,Nebraska,,,,40.945069,-98.3896677,2015-11-23 07:09:04.342162,2015-11-23 07:09:04.342162
1475, ,Oct 28,5289750559,efficiency apt,635,3,1509,Kearney,Nebraska,,,,40.6993303,-99.0816784,2015-11-23 07:09:04.596261,2015-11-23 07:09:04.596261
1476, ,Oct 28,5246058870,3 BEDROOM AVAILABLE,569,2, ,Fullerton,Nebraska,,,,41.3634729,-97.9693882,2015-11-23 07:09:04.857075,2015-11-23 07:09:04.857075
1477, ,Oct 28,5267276404,2 Bdr TOWNHOME - $569,25,2, ,Grand,Nebraska,,,,40.842962,-101.7251929,2015-11-23 07:09:05.074756,2015-11-23 07:09:05.074756
1478, ,Oct 28,5267199954,$25 / 2br - Affordable Housing **2 bdr** Immediate Openings,525,4,2151,Cordova,Nebraska,,,,40.7172296,-97.3531033,2015-11-23 07:09:05.355656,2015-11-23 07:09:05.355656
1479, ,Oct 28,5290321252,"""Sebring / Avon Park"," FL Lakefront Winter Rental Oct 2015 to Mar 2016""",845,2, ,Rent-To-Own,,,,,,2015-11-23 07:09:05.586194,2015-11-23 07:09:05.586194
1480, ,Oct 28,5290185119,Dazzling And Glowing three Bedroom House.. Upgrades Galore,391,2,1054,Avon,FL,,,,28.6110077,-81.1771614,2015-11-23 07:09:05.807809,2015-11-23 07:09:05.807809
1481, ,Oct 28,5289757663,♉ Sweet TWO BEDROOM 1 BATHROOM apt! Affordable deaļ! ♉,634,2, ,Rent-To-Own,FL,,,,27.6648274,-81.5157535,2015-11-23 07:09:06.026754,2015-11-23 07:09:06.026754
1482, ,Oct 28,5289760663,Comfort and Style in the Heart of It All!,405,4,1494,Port,FL,,,,25.7738225,-80.1684219,2015-11-23 07:09:06.311698,2015-11-23 07:09:06.311698
1483, ,Oct 28,5289547740,♮ Can't Miss TWO BEDROOM 1 BATH apt.! Reasonable deal! ♮,725,4,1145,Avon,FL,,,,28.6110077,-81.1771614,2015-11-23 07:09:06.530584,2015-11-23 07:09:06.530584
1484, ,Oct 28,5289495864,4 br in Port Saint Lucie,838,3,3800,Lake,FL,,,,28.702847,-81.7787021,2015-11-23 07:09:06.747676,2015-11-23 07:09:06.747676
1485, ,Oct 28,5289607559,Great Value. Look no further! You are home!,2000,"","",ALL,FL,,,,27.158253,-80.264279,2015-11-23 07:09:07.007503,2015-11-23 07:09:07.007503
1486,"",Oct 28,5289577180,Spacious 3 Bedroom 3 Bath on Lake Placid,1,"","","",FL,,,,27.6648274,-81.5157535,2015-11-23 07:09:07.262941,2015-11-23 07:09:07.262941
1487,"",Oct 28,5281482675,STOP FORECLOSURE & ELIMINATE DEBT,"","","","",FL,,,,27.6648274,-81.5157535,2015-11-23 07:09:07.479942,2015-11-23 07:09:07.479942
1488,1718,Oct 28,5290257671,"""3 bedroom house"," close to Truman and Square""",600,3, ,kirksville,,,,37.6401218,-84.4687268,2015-11-23 07:09:07.729811,2015-11-23 07:09:07.729811
1489, ,Oct 28,5272134084,3 br and 2-1/2 bathroom house in Novinger,700,3,1980,Milan,MO,,,,40.2022408,-93.125209,2015-11-23 07:09:08.004564,2015-11-23 07:09:08.004564
1490, ,Oct 28,5282295983,2 bedroom apt.,400,2, ,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:09:08.221991,2015-11-23 07:09:08.221991
1491, ,Oct 28,5289438861,1 bedroom furnished apartment,400,1, ,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:09:08.44533,2015-11-23 07:09:08.44533
1492, ,Oct 28,5289203211,3 bedroom units,950,1,900,Klamath,OR,,,,42.6952767,-121.6142133,2015-11-23 07:09:08.66098,2015-11-23 07:09:08.66098
1493, ,Oct 28,5246736360,"""Quiet"," Clean & Cozy upper 1 bdrm apartment""",600,2,1200,Marseilles,,,,40.8157177,-83.2850394,2015-11-23 07:09:08.944805,2015-11-23 07:09:08.944805
1494, ,Oct 28,5289963830,Enjoy our lovely Clubhouse for your next get-together!!!!,500,2, ,Ottawa,IL,,,,41.3455892,-88.8425769,2015-11-23 07:09:09.213557,2015-11-23 07:09:09.213557
1495, ,Oct 28,5289957175,No need to bring a snow shovel!!!!!!,850,2,902,Ottawa,IL,,,,41.3455892,-88.8425769,2015-11-23 07:09:09.45911,2015-11-23 07:09:09.45911
1496, ,Oct 28,5289719487,"""2 bedroom apartment in Ottawa","IL""",800,2,902,Dolton,,,,31.9568989,-111.2850341,2015-11-23 07:09:09.811033,2015-11-23 07:09:09.811033
1497,"",Oct 28,5290345246,1 Bedroom Apartment,600,"","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:09:10.057714,2015-11-23 07:09:10.057714
1498,"",Oct 28,5289438453,Madison Village house for rent,700,"","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:09:10.306334,2015-11-23 07:09:10.306334
1499,"",Oct 28,5270299233,Efficiency Apartment,700,"","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:09:10.598008,2015-11-23 07:09:10.598008
1500,"",Oct 28,5288784754,Spacious 3-4 bedroom House,"","","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:09:10.816725,2015-11-23 07:09:10.816725
1501, ,Oct 28,5289886132,First Month's Rent FREE!!,670,2, ,Sebeka,Minnesota,,,,46.6299599,-95.0889136,2015-11-23 07:09:11.03313,2015-11-23 07:09:11.03313
1502, ,Oct 28,5248404205,Cozy 1 Bedroom Country Apt,475,1, ,Bemidji,Minnesota,,,,47.4875361,-94.8858492,2015-11-23 07:09:11.248087,2015-11-23 07:09:11.248087
1503,501 First Street East,Oct 28,5289865657,First Month's Rent FREE!!,600,4, ,bemidji,Minnesota,,,,47.4609289,-94.8614693,2015-11-23 07:09:11.468902,2015-11-23 07:09:11.468902
1504,18213 Elbow Drive,Oct 28,5244269196,Lake Home For Rent,750,2,700,bemidji,Minnesota,,,,47.7664678,-94.8356191,2015-11-23 07:09:11.698521,2015-11-23 07:09:11.698521
1505,718 W Park #C,Oct 28,5289735260,Furnished One Bedroom,550,3,1792,butte,MT,,,,46.01209,-112.546738,2015-11-23 07:09:11.969571,2015-11-23 07:09:11.969571
1506, ,Oct 28,5276606804,Unfurnished 1 bedroom apartment,597,2,1080,Dillon/Twin,MT,,,,44.267317,-71.5543051,2015-11-23 07:09:12.229713,2015-11-23 07:09:12.229713
1507, ,Oct 28,5289439372,Unfurnished 2 bedroom apartment,719,2, ,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:09:12.447542,2015-11-23 07:09:12.447542
1508,"",Oct 28,5290026041,House For Rent,850,1, ,"",OH,,,,40.4172871,-82.907123,2015-11-23 07:09:12.66494,2015-11-23 07:09:12.66494
1509,"",Oct 28,5244131109,Walnut Hills Apts NOW RENTING,529,2, ,"",OH,,,,40.4172871,-82.907123,2015-11-23 07:09:12.882339,2015-11-23 07:09:12.882339
1510,"",Oct 28,5244113206,Apartments for RENT atWalnut Hills Apartments,529,"","","",OH,,,,40.4172871,-82.907123,2015-11-23 07:09:13.100235,2015-11-23 07:09:13.100235
1511,"",Oct 28,5243970890,Close to SSU and New School - HUD Approved,625,"","","",OH,,,,40.4172871,-82.907123,2015-11-23 07:09:13.317036,2015-11-23 07:09:13.317036
1512,705 Kingsway,Oct 28,5289771998,2-Bdr MOVE IN TODAY-TODAY-TODAY!!!,899,3,1199,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:09:13.535325,2015-11-23 07:09:13.535325
1513,705 Kingsway,Oct 28,5289757911,2 BED APT- READY TODAY-TODAY!,899,3,1199,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:09:13.768143,2015-11-23 07:09:13.768143
1514,1217 Royal Club - Eagle Pass,Oct 28,5289412365,1 bedroom apartment for rent,1000,2,978,delrio,TX,,,,31.9685988,-99.9018131,2015-11-23 07:09:14.057847,2015-11-23 07:09:14.057847
1515,"""1117 Edison Street"," Brush CO""",Oct 28,5242866787,1 Bedroom / 1 Bath 925 Sqft Apartment,755,3,1800,eastco,,,,,,2015-11-23 07:09:14.300837,2015-11-23 07:09:14.300837
1516, ,Oct 28,5290225788,2br. mobile home,400,4,1853,Langley,KY,,,,37.5317655,-82.7907157,2015-11-23 07:09:14.516859,2015-11-23 07:09:14.516859
1517, ,Oct 28,5289719180,Open three/bed 2 Bathroom House,905,3,1943,Hazard,KY,,,,37.24954,-83.1932284,2015-11-23 07:09:14.737111,2015-11-23 07:09:14.737111
1518, ,Oct 28,5289585704,three Bedroom TWO Bathrooms W/many Upgrades,855,3,1342,floyd,KY,,,,37.5455463,-82.7778579,2015-11-23 07:09:14.956621,2015-11-23 07:09:14.956621
1519, ,Oct 28,5289040825,2 Townhouses,850,3,1837,Teaberry,KY,,,,37.426768,-82.6429334,2015-11-23 07:09:15.178359,2015-11-23 07:09:15.178359
1520, ,Oct 28,5289405938,BRAND NEW ~ Energy Efficient 2 Bedroom Townhomes!,975,2,1044,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:09:15.39733,2015-11-23 07:09:15.39733
1521, ,Oct 28,5289404578,BRAND NEW ~ Energy efficient 1 bedroom apartments!,795,1,696,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:09:15.63223,2015-11-23 07:09:15.63223
1522, ,Oct 28,5289295919,4Bdrm2fullbath,1700,2,1100,Battle,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:09:15.850241,2015-11-23 07:09:15.850241
1523, ,Oct 28,5244727076,Renovated 1100 Sq Ft Two Bedroom / Two Bathroom In Elko,815,"","",Elko,Nevada,,,,40.8324211,-115.7631232,2015-11-23 07:09:16.065761,2015-11-23 07:09:16.065761
1524,134 5th Ave N,Oct 28,5290393585,Basement for rent,500,1, ,fortdodge,Iowa,,,,42.5096726,-94.1989705,2015-11-23 07:09:16.281925,2015-11-23 07:09:16.281925
1525, ,Oct 28,5290125320,Don't hesitate - 3 bedroom,825,2,720,DOWNTOWN,Iowa,,,,30.2368739,-93.0137611,2015-11-23 07:09:16.498508,2015-11-23 07:09:16.498508
1526, ,Oct 28,5290156646,Two Bedrooms--or more,550,"","",Fort,Iowa,,,,40.5371166,-105.1171102,2015-11-23 07:09:16.716553,2015-11-23 07:09:16.716553
1527, ,Oct 28,5289949294,Furnished Housing-Weekly or Monthly Rates,200,"","",Marquette,Iowa,,,,43.0444284,-91.1781855,2015-11-23 07:09:16.934258,2015-11-23 07:09:16.934258
1528, ,Oct 28,5289724559,134 5th Ave North,650,"","",Lake,Iowa,,,,42.6780409,-94.5005808,2015-11-23 07:09:17.15833,2015-11-23 07:09:17.15833
1529, ,Oct 28,5289698742,2 BEDROOM APARTMENT FOR RENT,700,"","",Fonda,Iowa,,,,42.5813666,-94.8460957,2015-11-23 07:09:17.37761,2015-11-23 07:09:17.37761
1530, ,Oct 28,5289550513,1 Bedroom Apartment all Utilities Included,1,"","",Lake,Iowa,,,,42.6780409,-94.5005808,2015-11-23 07:09:17.636302,2015-11-23 07:09:17.636302
1531,"",Oct 28,5289506563,Stunning three Bedroom Home,890,"","","",Iowa,,,,41.8780025,-93.097702,2015-11-23 07:09:17.884542,2015-11-23 07:09:17.884542
1532,"",Oct 28,5244022481,2 Bedroom Apartments,531,"","","",Iowa,,,,41.8780025,-93.097702,2015-11-23 07:09:18.103347,2015-11-23 07:09:18.103347
1533,"",Oct 28,5244488942,MOVE IN SPECIAL!!! 1 Bedroom Apartment Available,350,"","","",Iowa,,,,41.8780025,-93.097702,2015-11-23 07:09:18.323112,2015-11-23 07:09:18.323112
1534,"",Oct 28,5244486653,2 Bedroom Apartments,531,"","","",Iowa,,,,41.8780025,-93.097702,2015-11-23 07:09:18.538996,2015-11-23 07:09:18.538996
1535, ,Oct 28,5290257671,"""3 bedroom house"," close to Truman and Square""",600,5, ,Kirksville,,,,40.1947539,-92.5832496,2015-11-23 07:09:18.789173,2015-11-23 07:09:18.789173
1536, ,Oct 28,5289203211,3 bedroom units,725,1, ,Klamath,OR,,,,42.6952767,-121.6142133,2015-11-23 07:09:19.009218,2015-11-23 07:09:19.009218
1537, ,Oct 28,5289886132,First Month's Rent FREE!!,670,1, ,Bemidji,Minnesota,,,,47.4875361,-94.8858492,2015-11-23 07:09:19.253137,2015-11-23 07:09:19.253137
1538,501 First Street East,Oct 28,5248404205,Cozy 1 Bedroom Country Apt,475,4, ,bemidji,Minnesota,,,,47.4609289,-94.8614693,2015-11-23 07:09:19.504649,2015-11-23 07:09:19.504649
1539,18213 Elbow Drive,Oct 28,5289865657,First Month's Rent FREE!!,600,2,700,bemidji,Minnesota,,,,47.7664678,-94.8356191,2015-11-23 07:09:19.744678,2015-11-23 07:09:19.744678
1540, ,Oct 28,5244269196,Lake Home For Rent,750,3,1638,Bemidji,Minnesota,,,,47.4875361,-94.8858492,2015-11-23 07:09:19.984551,2015-11-23 07:09:19.984551
